,creation_date,completion_date,assigned_rating,account_key,lesson_key,processing_state
901,2015-05-13,2015-05-21,PASSED,477,3176718735,EVALUATED
902,2015-07-03,2015-07-03,INCOMPLETE,477,3168208620,EVALUATED
903,2015-05-03,2015-05-03,INCOMPLETE,477,3176718735,EVALUATED
904,2015-06-30,2015-06-30,INCOMPLETE,477,3168208620,EVALUATED
905,2015-05-09,2015-05-21,INCOMPLETE,477,3176718735,EVALUATED
906,2015-05-09,2015-05-21,INCOMPLETE,477,3176718735,EVALUATED
907,2015-08-22,2015-08-23,INCOMPLETE,401,3174288624,EVALUATED
908,2015-04-24,2015-04-24,PASSED,401,3165188753,EVALUATED
909,2015-04-23,2015-04-23,PASSED,401,3176718735,EVALUATED
910,2015-06-01,2015-06-10,PASSED,401,3168208620,EVALUATED
911,2015-08-25,2015-08-26,PASSED,401,3174288624,EVALUATED
912,2015-06-01,2015-06-01,INCOMPLETE,401,3168208620,EVALUATED
913,2015-01-11,2015-01-15,PASSED,185,3176718735,EVALUATED
914,2015-08-17,2015-08-18,INCOMPLETE,185,3165188753,EVALUATED
915,2015-07-17,2015-07-17,PASSED,185,3168208620,EVALUATED
916,2015-07-13,2015-07-13,INCOMPLETE,185,3168208620,EVALUATED
917,2015-07-18,2015-07-19,PASSED,185,4576183932,EVALUATED
918,2015-07-17,2015-07-17,INCOMPLETE,185,3168208620,EVALUATED
919,2015-08-26,2015-08-27,PASSED,185,3165188753,EVALUATED
920,2015-08-24,2015-08-24,INCOMPLETE,185,3165188753,EVALUATED
921,2015-05-20,2015-05-21,INCOMPLETE,396,3176718735,EVALUATED
922,2015-05-26,2015-05-29,PASSED,396,3176718735,EVALUATED
923,2015-07-27,2015-07-28,PASSED,104,3168208620,EVALUATED
924,2015-06-14,2015-06-14,INCOMPLETE,104,3168208620,EVALUATED
925,2015-05-31,2015-06-01,PASSED,104,3176718735,EVALUATED
926,2015-05-28,2015-05-28,INCOMPLETE,104,3176718735,EVALUATED
927,2015-04-23,2015-04-23,PASSED,353,3176718735,EVALUATED
928,2015-01-26,2015-02-09,INCOMPLETE,166,3176718735,EVALUATED
929,2015-08-10,2015-08-11,INCOMPLETE,166,3174288624,EVALUATED
930,2015-05-22,2015-05-24,INCOMPLETE,166,3165188753,EVALUATED
931,2015-02-24,2015-03-10,INCOMPLETE,166,3176718735,EVALUATED
932,2015-03-24,2015-03-27,PASSED,166,3168208620,EVALUATED
933,2015-08-12,2015-08-13,PASSED,166,3174288624,EVALUATED
934,2015-06-01,2015-06-03,PASSED,166,3165188753,EVALUATED
935,2015-03-14,2015-03-26,PASSED,166,3176718735,EVALUATED
936,2014-11-30,2014-12-03,PASSED,72,3168208620,EVALUATED
937,2015-02-21,2015-02-28,INCOMPLETE,72,3165188753,EVALUATED
938,2015-03-29,2015-04-03,PASSED,72,3165188753,EVALUATED
939,2014-11-22,2014-12-01,PASSED,72,3176718735,EVALUATED
940,2015-07-23,2015-07-23,INCOMPLETE,162,3168208620,EVALUATED
941,2015-06-10,2015-06-10,PASSED,162,3176718735,EVALUATED
942,2015-07-31,2015-07-31,PASSED,162,3168208620,EVALUATED
943,2015-06-09,2015-06-10,INCOMPLETE,162,3176718735,EVALUATED
944,2015-01-12,2015-01-23,INCOMPLETE,181,3176718735,EVALUATED
945,2015-03-10,2015-03-20,PASSED,181,3176718735,EVALUATED
946,2015-08-22,2015-08-23,PASSED,525,3174288624,EVALUATED
947,2015-07-05,2015-07-05,INCOMPLETE,525,3174288624,EVALUATED
948,2015-04-07,2015-04-07,PASSED,525,3165188753,EVALUATED
949,2014-12-29,2015-01-09,PASSED,525,3176718735,EVALUATED
950,2015-07-10,2015-07-16,INCOMPLETE,525,3174288624,EVALUATED
951,2015-03-20,2015-03-27,INCOMPLETE,525,3165188753,EVALUATED
952,2015-01-26,2015-02-07,PASSED,525,3168208620,EVALUATED
953,2015-04-01,2015-04-05,INCOMPLETE,525,3165188753,EVALUATED
954,2015-07-16,2015-07-18,PASSED,125,3165188753,EVALUATED
955,2015-07-18,2015-07-18,PASSED,125,4576183932,EVALUATED
956,2015-05-20,2015-05-21,INCOMPLETE,125,3176718735,EVALUATED
957,2015-03-05,2015-03-17,INCOMPLETE,125,3176718735,EVALUATED
958,2015-08-08,2015-08-08,PASSED,125,4110338963,EVALUATED
959,2015-08-01,2015-08-07,INCOMPLETE,125,4110338963,EVALUATED
960,2015-07-14,2015-07-15,INCOMPLETE,125,3165188753,EVALUATED
961,2015-07-07,2015-07-10,INCOMPLETE,125,3165188753,EVALUATED
962,2015-07-15,2015-07-16,INCOMPLETE,125,3165188753,EVALUATED
963,2015-05-29,2015-05-30,INCOMPLETE,125,3168208620,EVALUATED
964,2015-05-21,2015-05-21,PASSED,125,3176718735,EVALUATED
965,2015-05-20,2015-05-21,PASSED,125,3174288624,EVALUATED
966,2015-07-18,2015-07-19,PASSED,125,4582204201,EVALUATED
967,2015-05-30,2015-06-04,PASSED,125,3168208620,EVALUATED
968,2015-05-19,2015-05-21,INCOMPLETE,125,3174288624,EVALUATED
969,2015-08-22,2015-08-24,INCOMPLETE,570,3184238632,EVALUATED
970,2015-07-13,2015-07-20,PASSED,570,4576183932,EVALUATED
971,2015-04-28,2015-04-29,PASSED,570,3165188753,EVALUATED
972,2015-02-01,2015-02-16,PASSED,570,3176718735,EVALUATED
973,2015-06-28,2015-06-28,INCOMPLETE,570,3174288624,EVALUATED
974,2015-06-27,2015-06-27,INCOMPLETE,570,3174288624,EVALUATED
975,2015-04-14,2015-04-17,INCOMPLETE,570,3165188753,EVALUATED
976,2015-04-12,2015-04-13,INCOMPLETE,570,3165188753,EVALUATED
977,2015-08-24,2015-08-24,PASSED,570,3184238632,EVALUATED
978,2015-04-19,2015-04-20,INCOMPLETE,570,3165188753,EVALUATED
979,2015-02-28,2015-03-15,PASSED,570,3168208620,EVALUATED
980,2015-07-13,2015-07-13,PASSED,570,3174288624,EVALUATED
981,2015-01-17,2015-01-31,INCOMPLETE,570,3176718735,EVALUATED
982,2015-04-16,2015-04-16,PASSED,634,3176718735,EVALUATED
983,2015-04-07,2015-04-13,PASSED,634,3168208620,EVALUATED
984,2015-02-01,2015-02-16,INCOMPLETE,634,3176718735,EVALUATED
985,2015-04-15,2015-04-15,INCOMPLETE,634,3176718735,EVALUATED
986,2015-03-29,2015-04-13,INCOMPLETE,634,3176718735,EVALUATED
987,2015-03-29,2015-03-31,UNGRADED,634,3176718735,EVALUATED
988,2015-03-29,2015-04-07,UNGRADED,634,3168208620,EVALUATED
989,2015-07-27,2015-07-28,INCOMPLETE,21,3176718735,EVALUATED
990,2015-07-21,2015-07-21,PASSED,21,4582204201,EVALUATED
991,2015-08-05,2015-08-05,INCOMPLETE,21,3176718735,EVALUATED
992,2015-08-05,2015-08-05,PASSED,21,3176718735,EVALUATED
993,2015-07-17,2015-07-18,PASSED,21,4576183932,EVALUATED
994,2015-05-26,2015-05-26,UNGRADED,369,3165188753,EVALUATED
995,2015-08-18,2015-08-19,INCOMPLETE,369,3174288624,EVALUATED
996,2015-06-16,2015-06-16,INCOMPLETE,369,3165188753,EVALUATED
997,2015-05-26,2015-06-03,INCOMPLETE,369,3165188753,EVALUATED
998,2015-03-09,2015-03-26,PASSED,369,3168208620,EVALUATED
999,2015-01-12,2015-01-23,PASSED,369,3176718735,EVALUATED
1000,2015-06-29,2015-06-29,PASSED,369,3165188753,EVALUATED
1001,2015-05-04,2015-05-04,INCOMPLETE,217,3168208620,EVALUATED
1002,2015-01-12,2015-01-23,PASSED,217,3176718735,EVALUATED
1003,2015-06-30,2015-06-30,INCOMPLETE,217,3165188753,EVALUATED
1004,2015-05-05,2015-05-06,PASSED,217,3168208620,EVALUATED
1005,2015-07-07,2015-07-08,PASSED,217,3165188753,EVALUATED
1006,2015-03-02,2015-03-09,INCOMPLETE,56,3176718735,EVALUATED
1007,2015-05-29,2015-05-29,PASSED,56,3168208620,EVALUATED
1008,2015-04-14,2015-04-15,PASSED,56,3176718735,EVALUATED
1009,2014-12-28,2015-01-09,INCOMPLETE,539,3176718735,EVALUATED
1010,2015-08-20,2015-08-21,PASSED,539,3174288624,EVALUATED
1011,2015-04-09,2015-04-13,PASSED,539,3168208620,EVALUATED
1012,2015-03-21,2015-03-26,PASSED,539,3176718735,EVALUATED
1013,2015-08-17,2015-08-18,INCOMPLETE,539,3174288624,EVALUATED
1014,2015-08-19,2015-08-20,INCOMPLETE,539,3174288624,EVALUATED
1015,2015-01-23,2015-02-06,INCOMPLETE,539,3176718735,EVALUATED
1016,2015-05-23,2015-05-25,INCOMPLETE,539,3165188753,EVALUATED
1017,2015-03-28,2015-04-06,INCOMPLETE,539,3168208620,EVALUATED
1018,2015-03-07,2015-03-20,INCOMPLETE,539,3176718735,EVALUATED
1019,2015-02-28,2015-03-06,INCOMPLETE,539,3176718735,EVALUATED
1020,2015-03-08,2015-03-19,INCOMPLETE,101,3168208620,EVALUATED
1021,2015-04-05,2015-04-13,PASSED,101,3168208620,EVALUATED
1022,2015-01-03,2015-01-15,PASSED,101,3176718735,EVALUATED
1023,2014-12-16,2014-12-30,INCOMPLETE,101,3176718735,EVALUATED
1024,2015-06-05,2015-06-05,INCOMPLETE,532,3184238632,EVALUATED
1025,2015-04-27,2015-04-27,INCOMPLETE,532,3165188753,EVALUATED
1026,2015-04-08,2015-04-08,INCOMPLETE,532,3176718735,EVALUATED
1027,2015-03-27,2015-03-30,INCOMPLETE,532,3168208620,EVALUATED
1028,2015-06-06,2015-06-07,INCOMPLETE,532,3184238632,EVALUATED
1029,2015-05-08,2015-05-21,PASSED,532,3174288624,EVALUATED
1030,2015-03-31,2015-04-07,INCOMPLETE,532,3176718735,EVALUATED
1031,2015-04-09,2015-04-13,PASSED,532,3176718735,EVALUATED
1032,2015-06-01,2015-06-05,INCOMPLETE,532,3184238632,EVALUATED
1033,2015-04-28,2015-04-28,PASSED,532,3165188753,EVALUATED
1034,2015-02-23,2015-02-26,INCOMPLETE,532,3176718735,EVALUATED
1035,2015-06-07,2015-06-08,PASSED,532,3184238632,EVALUATED
1036,2015-04-23,2015-04-24,INCOMPLETE,532,3165188753,EVALUATED
1037,2015-04-08,2015-04-13,PASSED,532,3168208620,EVALUATED
1038,2015-04-03,2015-04-06,INCOMPLETE,532,3168208620,EVALUATED
1039,2015-08-27,2015-08-27,INCOMPLETE,1081,4576183932,EVALUATED
1040,2015-08-27,2015-08-27,INCOMPLETE,1081,4576183932,EVALUATED
1041,2015-07-17,2015-07-17,PASSED,191,3176718735,EVALUATED
1042,2015-01-12,2015-01-23,INCOMPLETE,191,3176718735,EVALUATED
1043,2015-07-16,2015-07-17,PASSED,191,3165188753,EVALUATED
1044,2015-03-28,2015-04-09,INCOMPLETE,191,3168208620,EVALUATED
1045,2015-07-15,2015-07-16,INCOMPLETE,191,3176718735,EVALUATED
1046,2015-07-13,2015-07-16,INCOMPLETE,191,3165188753,EVALUATED
1047,2015-07-14,2015-07-15,PASSED,191,3168208620,EVALUATED
1048,2015-06-29,2015-06-30,INCOMPLETE,191,3165188753,EVALUATED
1049,2015-06-29,2015-06-29,INCOMPLETE,77,3165188753,EVALUATED
1050,2015-05-02,2015-05-04,PASSED,77,3168208620,EVALUATED
1051,2015-03-09,2015-03-13,INCOMPLETE,77,3176718735,EVALUATED
1052,2015-04-10,2015-04-13,PASSED,77,3176718735,EVALUATED
1053,2015-04-09,2015-04-09,INCOMPLETE,77,3176718735,EVALUATED
1054,2015-07-10,2015-07-10,PASSED,77,3165188753,EVALUATED
1055,2015-07-25,2015-07-26,INCOMPLETE,444,3176718735,EVALUATED
1056,2015-07-31,2015-08-01,PASSED,444,3176718735,EVALUATED
1057,2015-07-26,2015-07-27,INCOMPLETE,444,3176718735,EVALUATED
1058,2015-03-23,2015-04-01,PASSED,54,3168208620,EVALUATED
1059,2015-01-29,2015-02-11,PASSED,54,3176718735,EVALUATED
1060,2015-05-21,2015-05-21,INCOMPLETE,38,3165188753,EVALUATED
1061,2015-02-11,2015-02-19,PASSED,38,3176718735,EVALUATED
1062,2015-08-12,2015-08-12,PASSED,38,3174288624,EVALUATED
1063,2015-08-10,2015-08-10,INCOMPLETE,38,3174288624,EVALUATED
1064,2015-03-30,2015-04-02,PASSED,38,3168208620,EVALUATED
1065,2015-01-29,2015-02-10,INCOMPLETE,38,3176718735,EVALUATED
1066,2015-05-27,2015-06-02,PASSED,38,3165188753,EVALUATED
1067,2015-06-01,2015-06-01,INCOMPLETE,119,3176718735,EVALUATED
1068,2015-06-12,2015-06-12,PASSED,119,3176718735,EVALUATED
1069,2015-06-08,2015-06-08,INCOMPLETE,119,3176718735,EVALUATED
1070,2015-05-25,2015-05-26,PASSED,592,3174288624,EVALUATED
1071,2015-04-24,2015-04-29,INCOMPLETE,592,3165188753,EVALUATED
1072,2015-04-07,2015-04-13,PASSED,592,3168208620,EVALUATED
1073,2015-02-22,2015-03-06,INCOMPLETE,592,3176718735,EVALUATED
1074,2015-03-13,2015-03-17,INCOMPLETE,592,3168208620,EVALUATED
1075,2015-05-09,2015-05-21,PASSED,592,3165188753,EVALUATED
1076,2015-03-18,2015-03-20,PASSED,592,3176718735,EVALUATED
1077,2015-05-05,2015-05-08,INCOMPLETE,592,3165188753,EVALUATED
1078,2015-06-03,2015-06-04,PASSED,368,3174288624,EVALUATED
1079,2015-06-02,2015-06-02,INCOMPLETE,368,3174288624,EVALUATED
1080,2015-03-01,2015-03-16,INCOMPLETE,368,3165188753,EVALUATED
1081,2015-01-02,2015-01-14,INCOMPLETE,368,3168208620,EVALUATED
1082,2014-12-09,2014-12-09,PASSED,368,3176718735,EVALUATED
1083,2015-04-01,2015-04-09,INCOMPLETE,368,3165188753,EVALUATED
1084,2015-02-05,2015-02-18,INCOMPLETE,368,3165188753,EVALUATED
1085,2014-12-14,2014-12-28,INCOMPLETE,368,3168208620,EVALUATED
1086,2015-01-14,2015-01-28,PASSED,368,3168208620,EVALUATED
1087,2015-06-03,2015-06-03,INCOMPLETE,368,3174288624,EVALUATED
1088,2015-04-10,2015-04-15,PASSED,368,3165188753,EVALUATED
1089,2015-03-18,2015-04-01,INCOMPLETE,368,3165188753,EVALUATED
1090,2015-08-03,2015-08-04,PASSED,71,3176718735,EVALUATED
1091,2015-07-20,2015-07-21,PASSED,71,4576183932,EVALUATED
1092,2015-08-02,2015-08-03,INCOMPLETE,71,3176718735,EVALUATED
1093,2015-08-18,2015-08-18,INCOMPLETE,805,4576183932,EVALUATED
1094,2015-07-10,2015-07-14,PASSED,947,4576183932,EVALUATED
1095,2015-05-04,2015-05-04,PASSED,528,3176718735,EVALUATED
1096,2015-07-05,2015-07-05,INCOMPLETE,621,3176718735,EVALUATED
1097,2015-07-06,2015-07-06,PASSED,621,3176718735,EVALUATED
1098,2015-07-18,2015-07-18,PASSED,355,4576183932,EVALUATED
1099,2015-07-25,2015-07-25,PASSED,355,4582204201,EVALUATED
1100,2015-07-29,2015-07-31,PASSED,355,3176718735,EVALUATED
1101,2015-07-06,2015-07-06,PASSED,236,3176718735,EVALUATED
1102,2015-07-05,2015-07-05,INCOMPLETE,236,3176718735,EVALUATED
1103,2015-08-06,2015-08-11,PASSED,551,3165188753,EVALUATED
1104,2015-07-31,2015-08-01,INCOMPLETE,551,3165188753,EVALUATED
1105,2015-04-23,2015-04-23,PASSED,551,3176718735,EVALUATED
1106,2015-08-04,2015-08-04,INCOMPLETE,551,3165188753,EVALUATED
1107,2015-07-06,2015-07-06,PASSED,338,3176718735,EVALUATED
1108,2015-07-06,2015-07-06,INCOMPLETE,338,3176718735,EVALUATED
1109,2015-06-29,2015-06-29,INCOMPLETE,302,3165188753,EVALUATED
1110,2015-07-01,2015-07-02,PASSED,302,3165188753,EVALUATED
1111,2015-06-16,2015-06-16,INCOMPLETE,302,3165188753,EVALUATED
1112,2015-04-23,2015-04-23,PASSED,302,3176718735,EVALUATED
1113,2015-06-01,2015-06-01,INCOMPLETE,127,3176718735,EVALUATED
1114,2015-06-05,2015-06-09,PASSED,127,3176718735,EVALUATED
1115,2015-05-29,2015-05-29,INCOMPLETE,127,3176718735,EVALUATED
1116,2015-04-23,2015-04-23,PASSED,240,3176718735,EVALUATED
1117,2015-07-31,2015-08-01,PASSED,240,3174288624,EVALUATED
1118,2015-04-23,2015-04-23,PASSED,240,3168208620,EVALUATED
1119,2015-04-23,2015-04-23,PASSED,240,3165188753,EVALUATED
1120,2015-04-23,2015-04-23,PASSED,49,3176718735,EVALUATED
1121,2015-07-07,2015-07-07,INCOMPLETE,1002,3176718735,EVALUATED
1122,2015-04-12,2015-04-13,INCOMPLETE,339,3168208620,EVALUATED
1123,2015-05-02,2015-05-03,INCOMPLETE,339,3168208620,EVALUATED
1124,2015-01-12,2015-01-22,PASSED,339,3176718735,EVALUATED
1125,2014-12-02,2014-12-16,INCOMPLETE,577,3176718735,EVALUATED
1126,2015-03-04,2015-03-14,PASSED,577,3168208620,EVALUATED
1127,2014-12-22,2015-01-08,PASSED,577,3176718735,EVALUATED
1128,2015-01-26,2015-02-05,PASSED,640,3176718735,EVALUATED
1129,2015-01-15,2015-01-17,INCOMPLETE,640,3176718735,EVALUATED
1130,2015-01-12,2015-01-13,INCOMPLETE,25,3176718735,EVALUATED
1131,2015-01-30,2015-01-31,PASSED,25,3176718735,EVALUATED
1132,2015-01-22,2015-01-30,UNGRADED,25,3176718735,EVALUATED
1133,2015-08-01,2015-08-01,PASSED,25,3168208620,EVALUATED
1134,2015-07-29,2015-07-29,INCOMPLETE,25,3168208620,EVALUATED
1135,2015-07-07,2015-07-08,PASSED,114,3176718735,EVALUATED
1136,2015-07-07,2015-07-07,INCOMPLETE,114,3176718735,EVALUATED
1137,2015-04-01,2015-04-13,PASSED,141,3176718735,EVALUATED
1138,2015-04-23,2015-04-23,PASSED,387,3176718735,EVALUATED
1139,2015-04-23,2015-04-23,PASSED,387,3165188753,EVALUATED
1140,2015-07-02,2015-07-02,PASSED,288,3165188753,EVALUATED
1141,2015-04-28,2015-04-29,PASSED,288,3174288624,EVALUATED
1142,2015-06-29,2015-06-29,INCOMPLETE,288,3165188753,EVALUATED
1143,2015-03-10,2015-03-25,DISTINCTION,288,3168208620,EVALUATED
1144,2015-02-02,2015-02-16,PASSED,288,3176718735,EVALUATED
1145,2015-06-05,2015-06-09,INCOMPLETE,94,3176718735,EVALUATED
1146,2015-06-11,2015-06-11,PASSED,94,3176718735,EVALUATED
1147,2015-06-04,2015-06-04,INCOMPLETE,94,3176718735,EVALUATED
1148,2015-08-02,2015-08-03,INCOMPLETE,524,3176718735,EVALUATED
1149,2015-08-07,2015-08-07,PASSED,524,3176718735,EVALUATED
1150,2015-07-09,2015-07-09,INCOMPLETE,595,3174288624,EVALUATED
1151,2015-07-15,2015-07-15,INCOMPLETE,595,3174288624,EVALUATED
1152,2015-04-23,2015-04-25,PASSED,595,3165188753,EVALUATED
1153,2015-02-19,2015-03-05,PASSED,595,3168208620,EVALUATED
1154,2015-01-04,2015-01-13,PASSED,595,3176718735,EVALUATED
1155,2015-07-24,2015-07-24,PASSED,595,3174288624,EVALUATED
1156,2015-05-16,2015-05-21,INCOMPLETE,389,3165188753,EVALUATED
1157,2015-08-05,2015-08-05,INCOMPLETE,389,3174288624,EVALUATED
1158,2015-07-26,2015-07-27,INCOMPLETE,389,3174288624,EVALUATED
1159,2015-05-03,2015-05-04,INCOMPLETE,389,3165188753,EVALUATED
1160,2015-04-02,2015-04-06,INCOMPLETE,389,3168208620,EVALUATED
1161,2015-01-08,2015-01-16,INCOMPLETE,389,3176718735,EVALUATED
1162,2015-01-27,2015-02-10,INCOMPLETE,389,3176718735,EVALUATED
1163,2015-02-17,2015-03-04,PASSED,389,3176718735,EVALUATED
1164,2015-05-27,2015-06-03,PASSED,389,3165188753,EVALUATED
1165,2015-03-09,2015-03-20,INCOMPLETE,389,3168208620,EVALUATED
1166,2015-08-05,2015-08-06,PASSED,389,3174288624,EVALUATED
1167,2015-05-09,2015-05-21,INCOMPLETE,389,3165188753,EVALUATED
1168,2015-04-15,2015-04-15,PASSED,389,3168208620,EVALUATED
1169,2014-12-24,2015-01-07,INCOMPLETE,367,3176718735,EVALUATED
1170,2015-01-12,2015-01-24,INCOMPLETE,367,3176718735,EVALUATED
1171,2015-03-11,2015-03-25,PASSED,367,3176718735,EVALUATED
1172,2015-03-02,2015-03-13,INCOMPLETE,367,3168208620,EVALUATED
1173,2015-07-17,2015-07-17,PASSED,275,3174288624,EVALUATED
1174,2015-06-26,2015-06-26,INCOMPLETE,275,3174288624,EVALUATED
1175,2015-05-20,2015-05-21,INCOMPLETE,275,3165188753,EVALUATED
1176,2015-02-15,2015-02-19,INCOMPLETE,275,3176718735,EVALUATED
1177,2014-12-31,2015-01-15,INCOMPLETE,275,3176718735,EVALUATED
1178,2015-05-01,2015-05-01,INCOMPLETE,275,3165188753,EVALUATED
1179,2015-03-06,2015-03-20,PASSED,275,3176718735,EVALUATED
1180,2015-02-25,2015-03-02,INCOMPLETE,275,3176718735,EVALUATED
1181,2015-05-01,2015-05-03,INCOMPLETE,275,3165188753,EVALUATED
1182,2015-03-06,2015-03-18,PASSED,275,3168208620,EVALUATED
1183,2015-06-04,2015-06-05,PASSED,275,3165188753,EVALUATED
1184,2015-08-24,2015-08-24,PASSED,281,3174288624,EVALUATED
1185,2015-06-10,2015-06-10,INCOMPLETE,281,3165188753,EVALUATED
1186,2015-06-09,2015-06-09,INCOMPLETE,281,3165188753,EVALUATED
1187,2015-06-06,2015-06-08,INCOMPLETE,281,3165188753,EVALUATED
1188,2015-05-15,2015-05-21,INCOMPLETE,281,3168208620,EVALUATED
1189,2015-03-30,2015-03-31,PASSED,281,3176718735,EVALUATED
1190,2015-02-23,2015-02-26,INCOMPLETE,281,3176718735,EVALUATED
1191,2015-05-31,2015-06-02,INCOMPLETE,281,3165188753,EVALUATED
1192,2015-08-16,2015-08-17,INCOMPLETE,281,3174288624,EVALUATED
1193,2015-05-15,2015-05-21,INCOMPLETE,281,3168208620,EVALUATED
1194,2015-08-20,2015-08-21,INCOMPLETE,281,3174288624,EVALUATED
1195,2015-05-14,2015-05-21,INCOMPLETE,281,3168208620,EVALUATED
1196,2015-08-18,2015-08-19,INCOMPLETE,281,3174288624,EVALUATED
1197,2015-08-17,2015-08-18,INCOMPLETE,281,3174288624,EVALUATED
1198,2015-05-21,2015-05-21,PASSED,281,3168208620,EVALUATED
1199,2015-05-15,2015-05-21,INCOMPLETE,281,3168208620,EVALUATED
1200,2015-05-15,2015-05-21,INCOMPLETE,281,3165188753,EVALUATED
1201,2015-06-11,2015-06-11,PASSED,281,3165188753,EVALUATED
1202,2015-06-05,2015-06-05,INCOMPLETE,281,3165188753,EVALUATED
1203,2015-03-08,2015-03-13,INCOMPLETE,281,3176718735,EVALUATED
1204,2014-12-31,2015-01-13,INCOMPLETE,327,3176718735,EVALUATED
1205,2015-01-19,2015-02-02,PASSED,327,3176718735,EVALUATED
1206,2015-03-10,2015-03-24,PASSED,155,3168208620,EVALUATED
1207,2015-02-01,2015-02-16,PASSED,155,3176718735,EVALUATED
1208,2015-05-20,2015-05-21,PASSED,155,3165188753,EVALUATED
1209,2015-05-10,2015-05-21,INCOMPLETE,155,3165188753,EVALUATED
1210,2015-05-05,2015-05-08,INCOMPLETE,155,3165188753,EVALUATED
1211,2015-01-13,2015-01-26,INCOMPLETE,155,3176718735,EVALUATED
1212,2015-08-11,2015-08-11,INCOMPLETE,244,3174288624,EVALUATED
1213,2015-01-30,2015-02-10,PASSED,244,3176718735,EVALUATED
1214,2015-08-15,2015-08-16,PASSED,244,3165188753,EVALUATED
1215,2015-08-11,2015-08-12,INCOMPLETE,244,3174288624,EVALUATED
1216,2015-03-29,2015-04-01,PASSED,244,3168208620,EVALUATED
1217,2015-08-05,2015-08-11,INCOMPLETE,244,3165188753,EVALUATED
1218,2015-06-23,2015-06-24,INCOMPLETE,244,3165188753,EVALUATED
1219,2015-05-25,2015-05-28,INCOMPLETE,244,3165188753,EVALUATED
1220,2015-08-14,2015-08-14,PASSED,244,3174288624,EVALUATED
1221,2015-05-12,2015-05-21,INCOMPLETE,96,3165188753,EVALUATED
1222,2015-05-05,2015-05-10,INCOMPLETE,96,3165188753,EVALUATED
1223,2015-04-10,2015-04-10,INCOMPLETE,96,3176718735,EVALUATED
1224,2015-03-24,2015-04-06,PASSED,96,3168208620,EVALUATED
1225,2015-04-17,2015-04-17,PASSED,96,3176718735,EVALUATED
1226,2015-02-13,2015-02-25,INCOMPLETE,96,3176718735,EVALUATED
1227,2015-03-10,2015-03-21,UNGRADED,96,3168208620,EVALUATED
1228,2015-01-13,2015-01-22,INCOMPLETE,96,3176718735,EVALUATED
1229,2015-05-04,2015-05-07,INCOMPLETE,282,3165188753,EVALUATED
1230,2015-03-06,2015-03-17,PASSED,282,3168208620,EVALUATED
1231,2015-06-21,2015-06-21,INCOMPLETE,282,3165188753,EVALUATED
1232,2015-06-21,2015-06-21,PASSED,282,3165188753,EVALUATED
1233,2015-05-20,2015-05-21,INCOMPLETE,282,3165188753,EVALUATED
1234,2015-02-23,2015-03-09,PASSED,282,3176718735,EVALUATED
1235,2015-02-06,2015-02-23,INCOMPLETE,282,3176718735,EVALUATED
1236,2015-07-26,2015-07-26,INCOMPLETE,282,3174288624,EVALUATED
1237,2015-01-15,2015-01-28,INCOMPLETE,282,3176718735,EVALUATED
1238,2015-07-27,2015-07-27,PASSED,282,3174288624,EVALUATED
1239,2014-12-29,2015-01-09,INCOMPLETE,282,3176718735,EVALUATED
1240,2015-06-10,2015-06-11,PASSED,563,3184238632,EVALUATED
1241,2015-05-15,2015-05-21,PASSED,563,3165188753,EVALUATED
1242,2015-03-27,2015-04-09,PASSED,563,3176718735,EVALUATED
1243,2015-05-28,2015-06-07,INCOMPLETE,563,3184238632,EVALUATED
1244,2015-05-29,2015-05-29,PASSED,563,3174288624,EVALUATED
1245,2015-04-23,2015-04-24,INCOMPLETE,563,3165188753,EVALUATED
1246,2015-02-01,2015-02-24,INCOMPLETE,563,3176718735,EVALUATED
1247,2015-05-25,2015-05-26,INCOMPLETE,563,3174288624,EVALUATED
1248,2015-05-25,2015-05-26,INCOMPLETE,563,3184238632,EVALUATED
1249,2015-03-23,2015-03-27,PASSED,563,3168208620,EVALUATED
1250,2015-07-15,2015-07-16,PASSED,79,3165188753,EVALUATED
1251,2015-02-21,2015-03-02,PASSED,79,3176718735,EVALUATED
1252,2015-01-29,2015-02-13,INCOMPLETE,79,3176718735,EVALUATED
1253,2015-06-28,2015-06-28,INCOMPLETE,79,3165188753,EVALUATED
1254,2015-05-25,2015-05-29,INCOMPLETE,79,3165188753,EVALUATED
1255,2015-03-30,2015-04-11,DISTINCTION,79,3168208620,EVALUATED
1256,2015-07-13,2015-07-13,INCOMPLETE,79,3165188753,EVALUATED
1257,2015-07-14,2015-07-14,INCOMPLETE,371,3165188753,EVALUATED
1258,2015-06-29,2015-07-01,INCOMPLETE,371,3165188753,EVALUATED
1259,2015-07-20,2015-07-24,PASSED,371,3165188753,EVALUATED
1260,2015-04-30,2015-05-05,PASSED,371,3168208620,EVALUATED
1261,2015-03-05,2015-03-19,PASSED,371,3176718735,EVALUATED
1262,2015-06-05,2015-06-05,INCOMPLETE,135,3165188753,EVALUATED
1263,2015-01-16,2015-01-29,PASSED,135,3176718735,EVALUATED
1264,2015-05-06,2015-05-21,INCOMPLETE,135,3165188753,EVALUATED
1265,2015-03-03,2015-03-17,INCOMPLETE,135,3168208620,EVALUATED
1266,2015-07-03,2015-07-04,PASSED,135,3165188753,EVALUATED
1267,2015-04-14,2015-04-14,INCOMPLETE,135,3168208620,EVALUATED
1268,2015-01-07,2015-01-14,INCOMPLETE,135,3176718735,EVALUATED
